episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
66,250,GAT-DQN-Base,0.6925331764705882,0.5566265060240965,19800,300.0,9,0.001,0.99,-0.35090987654321,10.84037037037037,410,50.62682926829268,300.0,0.17767716677238543,0.0,0.0,0.0,0.0
67,250,GAT-DQN-Base,0.6878743529411765,0.5590361445783133,20100,300.0,9,0.001,0.99,-0.35903456790123434,11.062314814814815,443,53.433408577878104,300.0,0.17890689589083195,0.0,0.0,0.0,0.0
68,250,GAT-DQN-Base,0.6832155294117648,0.5614457831325301,20400,300.0,9,0.001,0.99,-0.3037253086419753,9.364722222222222,431,49.06032482598608,300.0,0.17797295375416677,0.0,0.0,0.0,0.0
69,250,GAT-DQN-Base,0.678556705882353,0.5638554216867471,20700,300.0,9,0.001,0.99,-0.40807283950617285,12.580185185185185,427,51.53629976580796,300.0,0.19862056272725265,0.0,0.0,0.0,0.0
70,250,GAT-DQN-Base,0.6738978823529411,0.5662650602409639,21000,300.0,9,0.001,0.99,-0.4020327160493828,12.406018518518518,468,57.85470085470085,300.0,0.19876048491646847,0.0,0.0,0.0,0.0
71,250,GAT-DQN-Base,0.6692390588235295,0.5686746987951807,21300,300.0,9,0.001,0.99,-0.3514814814814814,10.84953703703704,436,50.571100917431195,300.0,0.18202437778313954,0.0,0.0,0.0,0.0
72,250,GAT-DQN-Base,0.6645802352941177,0.5710843373493976,21600,300.0,9,0.001,0.99,-0.3041969135802469,9.379444444444445,537,58.14525139664804,300.0,0.18326846068104108,0.0,0.0,0.0,0.0
73,250,GAT-DQN-Base,0.6599214117647059,0.5734939759036145,21900,300.0,9,0.001,0.99,-0.33682407407407416,10.39175925925926,517,56.30560928433269,300.0,0.17995223003129165,0.0,0.0,0.0,0.0
74,250,GAT-DQN-Base,0.655262588235294,0.5759036144578313,22200,300.0,9,0.001,0.99,-0.3285851851851852,10.151203703703704,456,53.594298245614034,300.0,0.19882433249304693,0.0,0.0,0.0,0.0
75,250,GAT-DQN-Base,0.6506037647058823,0.5783132530120482,22500,300.0,9,0.001,0.99,-0.3233907407407405,9.974351851851852,552,58.6286231884058,300.0,0.1941537209227681,0.0,0.0,0.0,0.0
76,250,GAT-DQN-Base,0.6459449411764706,0.5807228915662651,22800,300.0,9,0.001,0.99,-0.31013703703703716,9.580833333333333,447,57.80313199105145,300.0,0.18721094520141682,0.0,0.0,0.0,0.0
77,250,GAT-DQN-Base,0.6412861176470588,0.5831325301204819,23100,300.0,9,0.001,0.99,-0.2981697530864201,9.213055555555556,517,55.177949709864606,300.0,0.1875079709663987,0.0,0.0,0.0,0.0
78,250,GAT-DQN-Base,0.6366272941176471,0.5855421686746989,23400,300.0,9,0.001,0.99,-0.4105098765432099,12.647407407407409,430,54.73255813953488,300.0,0.18900997148205836,0.0,0.0,0.0,0.0
79,250,GAT-DQN-Base,0.6319684705882354,0.5879518072289157,23700,300.0,9,0.001,0.99,-0.3634888888888887,11.202962962962964,404,51.725247524752476,300.0,0.19518715472271045,0.0,0.0,0.0,0.0
80,250,GAT-DQN-Base,0.6273096470588235,0.5903614457831325,24000,300.0,9,0.001,0.99,-0.3664129629629628,11.259074074074073,391,47.73657289002558,300.0,0.19428350417564313,0.0,0.0,0.0,0.0
81,250,GAT-DQN-Base,0.6226508235294118,0.5927710843373494,24300,300.0,9,0.001,0.99,-0.2958296296296296,9.134629629629629,526,55.338403041825096,300.0,0.23671169367929298,0.0,0.0,0.0,0.0
82,250,GAT-DQN-Base,0.617992,0.5951807228915663,24600,300.0,9,0.001,0.99,-0.37676234567901207,11.59824074074074,418,49.30622009569378,300.0,0.23908964333434898,0.0,0.0,0.0,0.0
83,250,GAT-DQN-Base,0.6133331764705883,0.5975903614457831,24900,300.0,9,0.001,0.99,-0.3509111111111114,10.801388888888889,407,47.17690417690417,300.0,0.21538123031457265,0.0,0.0,0.0,0.0
84,250,GAT-DQN-Base,0.6086743529411764,0.6,25200,300.0,9,0.001,0.99,-0.3691407407407408,11.371018518518518,413,53.176755447941886,300.0,0.20188317156086366,0.0,0.0,0.0,0.0
85,250,GAT-DQN-Base,0.6040155294117647,0.6024096385542168,25500,300.0,9,0.001,0.99,-0.353606172839506,10.8975,484,58.303719008264466,300.0,0.2043106189245979,0.0,0.0,0.0,0.0
86,250,GAT-DQN-Base,0.599356705882353,0.6048192771084338,25800,300.0,9,0.001,0.99,-0.4049679012345679,12.467962962962963,406,49.923645320197046,300.0,0.2209067242592573,0.0,0.0,0.0,0.0
87,250,GAT-DQN-Base,0.5946978823529412,0.6072289156626507,26100,300.0,9,0.001,0.99,-0.32455925925925927,9.995833333333334,421,49.294536817102134,300.0,0.21168838346997898,0.0,0.0,0.0,0.0
88,250,GAT-DQN-Base,0.5900390588235294,0.6096385542168675,26400,300.0,9,0.001,0.99,-0.3898172839506174,12.02861111111111,382,48.431937172774866,300.0,0.21659169060488542,0.0,0.0,0.0,0.0
89,250,GAT-DQN-Base,0.5853802352941176,0.6120481927710844,26700,300.0,9,0.001,0.99,-0.3297882716049384,10.1475,510,59.91960784313726,300.0,0.22292043656110763,0.0,0.0,0.0,0.0
90,250,GAT-DQN-Base,0.5807214117647059,0.6144578313253012,27000,300.0,9,0.001,0.99,-0.31230555555555545,9.634074074074075,478,57.19246861924686,300.0,0.21865332255760828,0.0,0.0,0.0,0.0
91,250,GAT-DQN-Base,0.5760625882352941,0.6168674698795181,27300,300.0,9,0.001,0.99,-0.3861172839506172,11.919351851851852,440,50.06363636363636,300.0,0.229046734025081,0.0,0.0,0.0,0.0
92,250,GAT-DQN-Base,0.5714037647058823,0.619277108433735,27600,300.0,9,0.001,0.99,-0.35348641975308626,10.9225,417,48.541966426858515,300.0,0.21300493068993093,0.0,0.0,0.0,0.0
93,250,GAT-DQN-Base,0.5667449411764706,0.6216867469879518,27900,300.0,9,0.001,0.99,-0.3953851851851849,12.168055555555554,403,51.317617866004966,300.0,0.23952336544791858,0.0,0.0,0.0,0.0
94,250,GAT-DQN-Base,0.5620861176470588,0.6240963855421686,28200,300.0,9,0.001,0.99,-0.3523518518518519,10.928240740740742,468,61.28632478632478,300.0,0.24129126658042271,0.0,0.0,0.0,0.0
95,250,GAT-DQN-Base,0.557427294117647,0.6265060240963856,28500,300.0,9,0.001,0.99,-0.3731462962962964,11.500833333333333,447,61.07382550335571,300.0,0.23542829371988774,0.0,0.0,0.0,0.0
96,250,GAT-DQN-Base,0.5527684705882353,0.6289156626506025,28800,300.0,9,0.001,0.99,-0.4127104938271607,12.713703703703702,422,54.523696682464454,300.0,0.23581275328993798,0.0,0.0,0.0,0.0
97,250,GAT-DQN-Base,0.5481096470588236,0.6313253012048193,29100,300.0,9,0.001,0.99,-0.4708783950617282,14.464629629629629,401,51.97755610972568,300.0,0.2288560048614939,0.0,0.0,0.0,0.0
98,250,GAT-DQN-Base,0.5434508235294118,0.6337349397590362,29400,300.0,9,0.001,0.99,-0.35039444444444434,10.82675925925926,402,49.54477611940298,300.0,0.23244181041916212,0.0,0.0,0.0,0.0
99,250,GAT-DQN-Base,0.5387919999999999,0.636144578313253,29700,300.0,9,0.001,0.99,-0.4043938271604939,12.481574074074073,393,52.32569974554708,300.0,0.23718122664839028,0.0,0.0,0.0,0.0
100,250,GAT-DQN-Base,0.5341331764705883,0.6385542168674698,30000,300.0,9,0.001,0.99,-0.2573018518518518,7.943703703703703,496,49.42741935483871,300.0,0.22727834756175677,0.0,0.0,0.0,0.0
101,250,GAT-DQN-Base,0.5294743529411765,0.6409638554216868,30300,300.0,9,0.001,0.99,-0.3426327160493829,10.5425,427,52.85480093676815,300.0,0.24843715892483792,0.0,0.0,0.0,0.0
102,250,GAT-DQN-Base,0.5248155294117647,0.6433734939759036,30600,300.0,9,0.001,0.99,-0.33215555555555526,10.19740740740741,504,60.80952380952381,300.0,0.2438839308420817,0.0,0.0,0.0,0.0
103,250,GAT-DQN-Base,0.5201567058823529,0.6457831325301204,30900,300.0,9,0.001,0.99,-0.33282654320987654,10.270925925925926,527,58.977229601518026,300.0,0.21808675706386565,0.0,0.0,0.0,0.0
104,250,GAT-DQN-Base,0.5154978823529413,0.6481927710843374,31200,300.0,9,0.001,0.99,-0.3139111111111111,9.686944444444443,414,49.471014492753625,300.0,0.24581887730707724,0.0,0.0,0.0,0.0
